#z i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter SDensitySFR  SDensityOFR SDensityCAR MetallicityCold MetallicityStar MassProfStar MassStar MassBin RadiusIso
2 64 0.514474 415.057 272.649 407.065 7.99254 0.538721 2.54444e+16 6.74968e+13 7.30118e+13 0.00259943 0.00149308 3.39419e+08 1.98705e+09 12 0.397018
2 65 0.538721 408.186 262.175 400.193 7.99336 0.56411 2.48778e+16 6.59938e+13 7.14036e+13 0.00259877 0.00150053 3.62482e+08 1.98705e+09 12 0.415729
2 66 0.56411 401.115 251.749 393.12 7.99423 0.590696 2.4298e+16 6.44556e+13 6.97577e+13 0.00259808 0.00150801 3.86763e+08 1.98705e+09 12 0.435322
2 67 0.590696 393.842 241.385 385.847 7.99514 0.618534 2.37051e+16 6.2883e+13 6.80748e+13 0.00259734 0.0015155 4.12291e+08 1.98705e+09 12 0.455838
2 68 0.618534 386.369 231.097 378.372 7.99611 0.647685 2.30998e+16 6.12771e+13 6.63561e+13 0.00259655 0.00152301 4.39089e+08 1.98705e+09 12 0.477321
2 69 0.647685 378.696 220.901 370.699 7.99713 0.678209 2.24823e+16 5.96392e+13 6.46028e+13 0.00259572 0.00153051 4.67176e+08 1.98705e+09 12 0.499816
2 70 0.678209 370.827 210.808 362.829 7.99822 0.710172 2.18533e+16 5.79706e+13 6.28166e+13 0.00259483 0.00153801 4.96565e+08 1.98705e+09 12 0.523372
2 71 0.710172 362.764 200.835 354.764 7.99936 0.743642 2.12134e+16 5.62731e+13 6.09991e+13 0.00259388 0.0015455 5.27266e+08 1.98705e+09 12 0.548038
2 72 0.743642 354.509 190.996 346.509 8.00058 0.778689 2.05633e+16 5.45485e+13 5.91523e+13 0.00259287 0.00155297 5.59279e+08 1.98705e+09 12 0.573866
2 73 0.778689 346.069 181.305 338.068 8.00186 0.815387 1.99037e+16 5.27987e+13 5.72784e+13 0.0025918 0.0015604 5.926e+08 1.98705e+09 12 0.600911
2 74 0.815387 337.449 171.776 329.446 8.00323 0.853815 1.92355e+16 5.10262e+13 5.53797e+13 0.00259066 0.00156779 6.27216e+08 1.98705e+09 12 0.629231
2 75 0.853815 328.654 162.425 320.65 8.00467 0.894054 1.85596e+16 4.92334e+13 5.3459e+13 0.00258944 0.00157513 6.63104e+08 1.98705e+09 12 0.658886
2 76 0.894054 319.693 153.263 311.687 8.0062 0.936189 1.78772e+16 4.74231e+13 5.15191e+13 0.00258813 0.00158241 7.00236e+08 1.98705e+09 12 0.689938
2 77 0.936189 310.574 144.306 302.566 8.00781 0.980311 1.71893e+16 4.55982e+13 4.95632e+13 0.00258674 0.00158962 7.38571e+08 1.98705e+09 12 0.722454
2 78 0.980311 301.307 135.567 293.297 8.00953 1.02651 1.6497e+16 4.37619e+13 4.75947e+13 0.00258525 0.00159674 7.78058e+08 1.98705e+09 12 0.756502
2 79 1.02651 291.903 127.058 283.891 8.01134 1.07489 1.58018e+16 4.19177e+13 4.56171e+13 0.00258366 0.00160376 8.18638e+08 1.98705e+09 12 0.792155
2 80 1.07489 282.373 118.793 274.36 8.01327 1.12555 1.5105e+16 4.00691e+13 4.36343e+13 0.00258195 0.00161067 8.60238e+08 1.98705e+09 12 0.829488
2 81 1.12555 272.731 110.782 264.716 8.01531 1.17859 1.44079e+16 3.82201e+13 4.16504e+13 0.00258012 0.00161745 9.02776e+08 1.98705e+09 12 0.868581
2 82 1.17859 262.993 103.037 254.975 8.01746 1.23414 1.37122e+16 3.63745e+13 3.96696e+13 0.00257815 0.00162409 9.46157e+08 1.98705e+09 12 0.909516
2 83 1.23414 253.172 95.5664 245.152 8.01975 1.2923 1.30193e+16 3.45365e+13 3.76964e+13 0.00257604 0.00163057 9.90275e+08 1.98705e+09 12 0.95238
2 84 1.2923 243.287 88.3805 235.265 8.02217 1.35321 1.2331e+16 3.27106e+13 3.57353e+13 0.00257377 0.00163686 1.03501e+09 1.98705e+09 12 0.997264
2 85 1.35321 233.356 81.4873 225.331 8.02472 1.41698 1.16488e+16 3.09011e+13 3.3791e+13 0.00257133 0.00164294 1.08024e+09 1.98705e+09 12 1.04426
2 86 1.41698 223.397 74.8937 215.37 8.02742 1.48376 1.09746e+16 2.91125e+13 3.18683e+13 0.0025687 0.00164879 1.12582e+09 1.98705e+09 12 1.09348
2 87 1.48376 213.432 68.6057 205.402 8.03028 1.55369 1.031e+16 2.73495e+13 2.99722e+13 0.00256586 0.00165439 1.1716e+09 1.98705e+09 12 1.14501
2 88 1.55369 203.481 62.628 195.448 8.03329 1.62691 9.65678e+15 2.56167e+13 2.81075e+13 0.0025628 0.00165969 1.21742e+09 1.98705e+09 12 1.19898
2 89 1.62691 193.568 56.9638 185.531 8.03646 1.70358 9.01667e+15 2.39187e+13 2.62792e+13 0.00255949 0.00166468 1.26312e+09 1.98705e+09 12 1.25548
2 90 1.70358 183.715 51.6145 175.675 8.03979 1.78387 8.39139e+15 2.226e+13 2.4492e+13 0.00255591 0.00166932 1.30852e+09 1.98705e+09 12 1.31465
2 91 1.78387 173.945 46.5819 165.902 8.04329 1.86794 7.78261e+15 2.06451e+13 2.27508e+13 0.00255202 0.00167356 1.35345e+09 1.98705e+09 12 1.37661
2 92 1.86794 164.285 41.8654 156.238 8.04696 1.95598 7.19196e+15 1.90782e+13 2.106e+13 0.00254781 0.00167738 1.39772e+09 1.98705e+09 12 1.44149
2 93 1.95598 154.758 37.4625 146.707 8.05079 2.04816 6.62097e+15 1.75635e+13 1.9424e+13 0.00254323 0.00168071 1.44116e+09 1.98705e+09 12 1.50942
2 94 2.04816 145.389 33.3693 137.334 8.05479 2.14469 6.0711e+15 1.61049e+13 1.7847e+13 0.00253825 0.00168352 1.48359e+09 1.98705e+09 12 1.58056
2 95 2.14469 136.203 29.5801 128.144 8.05897 2.24576 5.54369e+15 1.47058e+13 1.63327e+13 0.00253281 0.00168575 1.52483e+09 1.98705e+09 12 1.65505
2 96 2.24576 127.226 26.0884 119.162 8.0634 2.3516 5.03995e+15 1.33695e+13 1.48845e+13 0.00252683 0.00168735 1.56471e+09 1.98705e+09 12 1.73305
2 97 2.3516 118.481 22.8854 110.413 8.06853 2.46243 4.56094e+15 1.20989e+13 1.35056e+13 0.00252007 0.00168827 1.60307e+09 1.98705e+09 12 1.81472
2 98 2.46243 109.992 19.9604 101.915 8.07657 2.57848 4.10734e+15 1.08956e+13 1.21984e+13 0.00251162 0.00168859 1.63975e+09 1.98705e+09 12 1.90025
2 99 2.57848 101.751 17.3035 93.656 8.09461 2.7 3.67778e+15 9.75609e+12 1.09649e+13 0.00249869 0.00168878 1.67462e+09 1.98705e+09 12 1.9898
2 100 2.7 93.5098 14.9113 85.37 8.13982 2.82725 3.25656e+15 8.63872e+12 9.80681e+12 0.00247455 0.00169042 1.70757e+09 1.98705e+09 12 2.08358
2 101 2.82725 82.8368 12.8501 74.6763 8.16049 2.96049 2.79553e+15 7.41575e+12 8.72501e+12 0.0024555 0.00169663 1.7387e+09 1.98705e+09 12 2.18178
2 102 2.96049 71.0368 11.0526 62.9335 8.10333 3.10001 2.47727e+15 6.5715e+12 7.71989e+12 0.00246035 0.00170655 1.76806e+09 1.98705e+09 12 2.2846
2 103 3.10001 60.7309 9.4454 52.6916 8.03926 3.24611 2.18311e+15 5.79118e+12 6.79128e+12 0.00246497 0.00171574 1.79558e+09 1.98705e+09 12 2.39227
2 104 3.24611 51.793 8.01692 43.8256 7.9674 3.3991 1.91271e+15 5.07386e+12 5.93839e+12 0.0024693 0.00172399 1.82118e+09 1.98705e+09 12 2.50501
2 105 3.3991 44.096 6.75517 36.2091 7.88685 3.55929 1.66555e+15 4.41824e+12 5.15987e+12 0.00247321 0.00173105 1.84484e+09 1.98705e+09 12 2.62307
2 106 3.55929 37.5138 5.6479 29.717 7.79686 3.72704 1.44102e+15 3.82262e+12 4.45382e+12 0.00247661 0.0017366 1.86652e+09 1.98705e+09 12 2.74669
2 107 3.72704 31.9235 4.68304 24.2266 7.69688 3.90269 1.23833e+15 3.28494e+12 3.81782e+12 0.00247933 0.00174023 1.88624e+09 1.98705e+09 12 2.87614
2 108 3.90269 27.2065 3.84837 19.6198 7.58665 4.08662 1.05658e+15 2.80279e+12 3.24895e+12 0.00248124 0.00174137 1.904e+09 1.98705e+09 12 3.01169
2 109 4.08662 23.2507 3.13187 15.7844 7.46626 4.27921 8.94739e+14 2.37349e+12 2.74391e+12 0.00248226 0.0017393 1.91986e+09 1.98705e+09 12 3.15363
2 110 4.27921 19.9517 2.52183 12.6158 7.33595 4.48088 7.51718e+14 1.99409e+12 2.29899e+12 0.00248247 0.00173295 1.93385e+09 1.98705e+09 12 3.30225
2 111 4.48088 17.2149 2.00689 10.0191 7.19581 4.69206 6.26437e+14 1.66176e+12 1.91023e+12 0.00248244 0.00172071 1.94607e+09 1.98705e+09 12 3.45788
2 112 4.69206 14.9596 1.57635 7.91367 7.0459 4.91319 5.18094e+14 1.37435e+12 1.57341e+12 0.00248337 0.0016999 1.95659e+09 1.98705e+09 12 3.62085
2 113 4.91319 13.1338 1.21882 6.24209 6.8917 5.14474 4.26771e+14 1.1321e+12 1.28418e+12 0.0024853 0.00166647 1.9655e+09 1.98705e+09 12 3.79149
2 114 5.14474 11.7398 0.922193 4.97737 6.76242 5.38721 3.53936e+14 9.38893e+11 1.03814e+12 0.00247936 0.00161471 1.9729e+09 1.98705e+09 12 3.97018
2 115 5.38721 10.8635 0.672662 4.11753 6.74595 5.6411 3.0195e+14 8.00988e+11 8.30861e+11 0.0024317 0.00153852 1.97882e+09 1.98705e+09 12 4.15729
2 116 5.6411 10.6641 0.45495 3.64173 7.02233 5.90696 2.70385e+14 7.17254e+11 6.58028e+11 0.00227458 0.00143679 1.98321e+09 1.98705e+09 12 4.35322
2 117 5.90696 11.2149 0.258191 3.3784 7.83649 6.18534 2.46091e+14 6.5281e+11 5.1545e+11 0.00195562 0.00132737 1.98594e+09 1.98705e+09 12 4.55838
2 118 6.18534 12.0486 0.0920472 2.76039 9.28824 6.47685 1.8981e+14 5.03512e+11 3.99145e+11 0.00153963 0.00129905 1.98701e+09 1.98705e+09 12 4.77321
2 119 6.47685 11.5668 0.00320853 1.0438 10.523 6.78209 5.9906e+13 1.58914e+11 3.05381e+11 0.00123171 0.0031694 1.98705e+09 1.98705e+09 12 4.99816
2 120 6.78209 8.7056 0 0 8.7056 7.10172 0 0 2.30713e+11 0.00120204 0 1.98705e+09 1.98705e+09 12 5.23372
2 121 7.10172 6.25574 0 0 6.25574 7.43642 0 0 1.72013e+11 0.00121109 0 1.98705e+09 1.98705e+09 12 5.48038
2 122 7.43642 4.43274 0 0 4.43274 7.78689 0 0 1.26486e+11 0.00121999 0 1.98705e+09 1.98705e+09 12 5.73866
2 123 7.78689 3.09526 0 0 3.09526 8.15387 0 0 9.16712e+10 0.00122874 0 1.98705e+09 1.98705e+09 12 6.00911
2 124 8.15387 2.12845 0 0 2.12845 8.53815 0 0 6.54384e+10 0.00123733 0 1.98705e+09 1.98705e+09 12 6.29231
2 125 8.53815 1.44032 0 0 1.44032 8.94054 0 0 4.59762e+10 0.00124577 0 1.98705e+09 1.98705e+09 12 6.58886
2 126 8.94054 0.958447 0 0 0.958447 9.36189 0 0 3.17694e+10 0.00125406 0 1.98705e+09 1.98705e+09 12 6.89938
2 127 9.36189 0.626686 0 0 0.626686 9.80311 0 0 2.15734e+10 0.00126218 0 1.98705e+09 1.98705e+09 12 7.22454
2 128 9.80311 0.402302 0 0 0.402302 10.2651 0 0 1.43849e+10 0.00127013 0 1.98705e+09 1.98705e+09 12 7.56502
2 129 10.2651 0.253342 0 0 0.253342 10.7489 0 0 9.41024e+09 0.00127792 0 1.98705e+09 1.98705e+09 12 7.92155
2 130 10.7489 0.15636 0 0 0.15636 11.2555 0 0 6.03404e+09 0.00128554 0 1.98705e+09 1.98705e+09 12 8.29488
2 131 11.2555 0.0944936 0 0 0.0944936 11.7859 0 0 3.78896e+09 0.00129299 0 1.98705e+09 1.98705e+09 12 8.68581
2 132 11.7859 0.0558617 0 0 0.0558617 12.3414 0 0 2.32759e+09 0.00130027 0 1.98705e+09 1.98705e+09 12 9.09516
2 133 12.3414 0.0322712 0 0 0.0322712 12.923 0 0 1.3974e+09 0.00130738 0 1.98705e+09 1.98705e+09 12 9.5238
2 134 12.923 0.0181987 0 0 0.0181987 13.5321 0 0 8.19018e+08 0.00131431 0 1.98705e+09 1.98705e+09 12 9.97264
2 135 13.5321 0.0100069 0 0 0.0100069 14.1698 0 0 4.68091e+08 0.00132107 0 1.98705e+09 1.98705e+09 12 10.4426
2 136 14.1698 0.00535901 0 0 0.00535901 14.8376 0 0 2.60565e+08 0.00132765 0 1.98705e+09 1.98705e+09 12 10.9348
2 137 14.8376 0.00279163 0 0 0.00279163 15.5369 0 0 1.41095e+08 0.00133405 0 1.98705e+09 1.98705e+09 12 11.4501
2 138 15.5369 0.00141274 0 0 0.00141274 16.2691 0 0 7.42253e+07 0.00134029 0 1.98705e+09 1.98705e+09 12 11.9898
2 139 16.2691 0.000693592 0 0 0.000693592 17.0358 0 0 3.78831e+07 0.00134635 0 1.98705e+09 1.98705e+09 12 12.5548
2 140 17.0358 0.000329893 0 0 0.000329893 17.8387 0 0 1.87315e+07 0.00135224 0 1.98705e+09 1.98705e+09 12 13.1465
2 141 17.8387 0.000151784 0 0 0.000151784 18.6794 0 0 8.95951e+06 0.00135795 0 1.98705e+09 1.98705e+09 12 13.7661
2 142 18.6794 6.74501e-05 0 0 6.74501e-05 19.5598 0 0 4.13906e+06 0.0013635 0 1.98705e+09 1.98705e+09 12 14.4149
2 143 19.5598 2.89028e-05 0 0 2.89028e-05 20.4816 0 0 1.84379e+06 0.00136888 0 1.98705e+09 1.98705e+09 12 15.0942
2 144 20.4816 1.19223e-05 0 0 1.19223e-05 21.4469 0 0 790627 0.00137409 0 1.98705e+09 1.98705e+09 12 15.8056
2 145 21.4469 4.72565e-06 0 0 4.72565e-06 22.4576 0 0 325762 0.00137914 0 1.98705e+09 1.98705e+09 12 16.5505
2 146 22.4576 1.79654e-06 0 0 1.79654e-06 23.516 0 0 128731 0.00138402 0 1.98705e+09 1.98705e+09 12 17.3305
2 147 23.516 6.53785e-07 0 0 6.53785e-07 24.6243 0 0 48692.2 0.00138875 0 1.98705e+09 1.98705e+09 12 18.1472
2 148 24.6243 2.27282e-07 0 0 2.27282e-07 25.7848 0 0 17592.9 0.00139332 0 1.98705e+09 1.98705e+09 12 19.0025
2 149 25.7848 7.53175e-08 0 0 7.53175e-08 27 0 0 6058.72 0.00139774 0 1.98705e+09 1.98705e+09 12 19.898
2 150 27 2.37383e-08 0 0 2.37383e-08 28.2725 0 0 1984.29 0.001402 0 1.98705e+09 1.98705e+09 12 20.8358
2 151 28.2725 7.09908e-09 0 0 7.09908e-09 29.6049 0 0 616.569 0.00140611 0 1.98705e+09 1.98705e+09 12 21.8178
2 152 29.6049 2.00948e-09 0 0 2.00948e-09 31.0001 0 0 181.316 0.00141008 0 1.98705e+09 1.98705e+09 12 22.846
2 153 31.0001 5.36999e-10 0 0 5.36999e-10 32.4611 0 0 50.3313 0.0014139 0 1.98705e+09 1.98705e+09 12 23.9227
2 154 32.4611 1.35112e-10 0 0 1.35112e-10 33.991 0 0 13.1525 0.00141758 0 1.98705e+09 1.98705e+09 12 25.0501
2 155 33.991 3.19167e-11 0 0 3.19167e-11 35.5929 0 0 3.22636 0.00142112 0 1.98705e+09 1.98705e+09 12 26.2307
2 156 35.5929 7.05757e-12 0 0 7.05757e-12 37.2704 0 0 0.740718 0.00142452 0 1.98705e+09 1.98705e+09 12 27.4669
2 157 37.2704 1.45631e-12 0 0 1.45631e-12 39.0269 0 0 0.158663 0.00142779 0 1.98705e+09 1.98705e+09 12 28.7614
2 158 39.0269 2.79515e-13 0 0 2.79515e-13 40.8662 0 0 0.0316054 0.00143093 0 1.98705e+09 1.98705e+09 12 30.1169
2 159 40.8662 4.97306e-14 0 0 4.97306e-14 42.7921 0 0 0.00583476 0.00143395 0 1.98705e+09 1.98705e+09 12 31.5363
2 160 42.7921 8.17265e-15 0 0 8.17265e-15 44.8088 0 0 0.000994729 0.00143684 0 1.98705e+09 1.98705e+09 12 33.0225
2 161 44.8088 1.23594e-15 0 0 1.23594e-15 46.9206 0 0 0.000156019 0.0014396 0 1.98705e+09 1.98705e+09 12 34.5788
2 162 46.9206 1.71328e-16 0 0 1.71328e-16 49.1319 0 0 2.2425e-05 0.00144225 0 1.98705e+09 1.98705e+09 12 36.2085
2 163 49.1319 2.16806e-17 0 0 2.16806e-17 51.4474 0 0 2.94161e-06 0.00144478 0 1.98705e+09 1.98705e+09 12 37.9149
2 164 51.4474 2.49383e-18 0 0 2.49383e-18 53.8721 0 0 3.50642e-07 0.0014472 0 1.98705e+09 1.98705e+09 12 39.7018
2 165 53.8721 2.59571e-19 0 0 2.59571e-19 56.411 0 0 3.78102e-08 0.00144951 0 1.98705e+09 1.98705e+09 12 41.5729
2 166 56.411 2.43331e-20 0 0 2.43331e-20 59.0696 0 0 3.67086e-09 0.00145171 0 1.98705e+09 1.98705e+09 12 43.5322
2 167 59.0696 2.04431e-21 0 0 2.04431e-21 61.8534 0 0 3.19296e-10 0.0014538 0 1.98705e+09 1.98705e+09 12 45.5838
2 168 61.8534 1.5313e-22 0 0 1.5313e-22 64.7685 0 0 2.47535e-11 0.0014558 0 1.98705e+09 1.98705e+09 12 47.7321
2 169 64.7685 1.01716e-23 0 0 1.01716e-23 67.8209 0 0 1.70114e-12 0.00145769 0 1.98705e+09 1.98705e+09 12 49.9816
2 170 67.8209 5.9576e-25 0 0 5.9576e-25 71.0172 0 0 1.03047e-13 0.0014595 0 1.98705e+09 1.98705e+09 12 52.3372
2 171 71.0172 3.05866e-26 0 0 3.05866e-26 74.3642 0 0 5.46948e-15 0.0014612 0 1.98705e+09 1.98705e+09 12 54.8038
2 172 74.3642 1.36795e-27 0 0 1.36795e-27 77.8689 0 0 2.52791e-16 0.00146282 0 1.98705e+09 1.98705e+09 12 57.3866
2 173 77.8689 5.29492e-29 0 0 5.29492e-29 81.5387 0 0 1.01077e-17 0.00146435 0 1.98705e+09 1.98705e+09 12 60.0911
2 174 81.5387 1.76174e-30 0 0 1.76174e-30 85.3815 0 0 3.47258e-19 0.0014658 0 1.98705e+09 1.98705e+09 12 62.9231
2 175 85.3815 5.00281e-32 0 0 5.00281e-32 89.4054 0 0 1.01779e-20 0.00146717 0 1.98705e+09 1.98705e+09 12 65.8886
2 176 89.4054 1.20346e-33 0 0 1.20346e-33 93.6189 0 0 2.52587e-22 0.00146846 0 1.98705e+09 1.98705e+09 12 68.9938
2 177 93.6189 2.43331e-35 0 0 2.43331e-35 98.0311 0 0 5.26641e-24 0.00146967 0 1.98705e+09 1.98705e+09 12 72.2454
2 178 98.0311 4.10155e-37 0 0 4.10155e-37 102.651 0 0 9.14954e-26 0.00147081 0 1.98705e+09 1.98705e+09 12 75.6502
2 179 102.651 5.71419e-39 0 0 5.71419e-39 107.489 0 0 1.3132e-27 0.00147189 0 1.98705e+09 1.98705e+09 12 79.2155
2 180 107.489 6.52098e-41 0 0 6.52098e-41 112.555 0 0 1.54314e-29 0.00147289 0 1.98705e+09 1.98705e+09 12 82.9488
2 181 112.555 6.03856e-43 0 0 6.03856e-43 117.859 0 0 1.47069e-31 0.00147383 0 1.98705e+09 1.98705e+09 12 86.8581
2 182 117.859 4.49297e-45 0 0 4.49297e-45 123.414 0 0 1.12563e-33 0.00147471 0 1.98705e+09 1.98705e+09 12 90.9516
2 183 123.414 2.65846e-47 0 0 2.65846e-47 129.23 0 0 6.84768e-36 0.00147553 0 1.98705e+09 1.98705e+09 12 95.238
2 184 129.23 1.23744e-49 0 0 1.23744e-49 135.321 0 0 3.27536e-38 0.00147629 0 1.98705e+09 1.98705e+09 12 99.7264
2 185 135.321 4.48023e-52 0 0 4.48023e-52 141.698 0 0 1.21793e-40 0.001477 0 1.98705e+09 1.98705e+09 12 104.426
2 186 141.698 1.24683e-54 0 0 1.24683e-54 148.376 0 0 3.47923e-43 0.00147765 0 1.98705e+09 1.98705e+09 12 109.348
2 187 148.376 2.6342e-57 0 0 2.6342e-57 155.369 0 0 7.54121e-46 0.00147826 0 1.98705e+09 1.98705e+09 12 114.501
2 188 155.369 4.17042e-60 0 0 4.17042e-60 162.691 0 0 1.22418e-48 0.00147882 0 1.98705e+09 1.98705e+09 12 119.898
2 189 162.691 4.88073e-63 0 0 4.88073e-63 170.358 0 0 1.46819e-51 0.00147933 0 1.98705e+09 1.98705e+09 12 125.548
2 190 170.358 4.16264e-66 0 0 4.16264e-66 178.387 0 0 1.28248e-54 0.00147981 0 1.98705e+09 1.98705e+09 12 131.465
2 191 178.387 2.54887e-69 0 0 2.54887e-69 186.794 0 0 8.03838e-58 0.00148024 0 1.98705e+09 1.98705e+09 12 137.661
2 192 186.794 1.10313e-72 0 0 1.10313e-72 195.598 0 0 3.55908e-61 0.00148064 0 1.98705e+09 1.98705e+09 12 144.149
2 193 195.598 3.31969e-76 0 0 3.31969e-76 204.816 0 0 1.09508e-64 0.001481 0 1.98705e+09 1.98705e+09 12 150.942
2 194 204.816 6.82822e-80 0 0 6.82822e-80 214.469 0 0 2.30167e-68 0.00148133 0 1.98705e+09 1.98705e+09 12 158.056
2 195 214.469 9.42888e-84 0 0 9.42888e-84 224.576 0 0 3.24587e-72 0.00148162 0 1.98705e+09 1.98705e+09 12 165.505
2 196 224.576 8.57803e-88 0 0 8.57803e-88 235.16 0 0 3.01397e-76 0.00148189 0 1.98705e+09 1.98705e+09 12 173.305
2 197 235.16 5.04125e-92 0 0 5.04125e-92 246.243 0 0 1.80683e-80 0.00148213 0 1.98705e+09 1.98705e+09 12 181.472
2 198 246.243 1.8748e-96 0 0 1.8748e-96 257.848 0 0 6.85026e-85 0.00148235 0 1.98705e+09 1.98705e+09 12 190.025
2 199 257.848 4.31781e-101 0 0 4.31781e-101 270 0 0 1.60743e-89 0.00148254 0 1.98705e+09 1.98705e+09 12 198.98
1.5 0 0.027 521.172 929.028 514.758 6.41448 0.0282725 2.24847e+16 1.31539e+14 1.43629e+14 0.00381579 0.00170364 205275 4.47982e+09 12 0.0156265
1.5 1 0.0282725 520.827 926.256 514.413 6.41448 0.0296049 2.24648e+16 1.31423e+14 1.43503e+14 0.00381578 0.00170583 429682 4.47982e+09 12 0.0163629
1.5 2 0.0296049 520.467 923.377 514.052 6.41448 0.0310001 2.2444e+16 1.31301e+14 1.43371e+14 0.00381577 0.00170811 674976 4.47982e+09 12 0.0171341
1.5 3 0.0310001 520.089 920.386 513.675 6.41448 0.0324611 2.24222e+16 1.31173e+14 1.43233e+14 0.00381575 0.00171048 943063 4.47982e+09 12 0.0179416
1.5 4 0.0324611 519.694 917.28 513.279 6.41448 0.033991 2.23994e+16 1.3104e+14 1.43088e+14 0.00381574 0.00171294 1.23602e+06 4.47982e+09 12 0.0187871
1.5 5 0.033991 519.281 914.055 512.866 6.41448 0.0355929 2.23756e+16 1.30901e+14 1.42937e+14 0.00381572 0.00171549 1.55612e+06 4.47982e+09 12 0.0196726
1.5 6 0.0355929 518.848 910.709 512.434 6.41448 0.0372704 2.23506e+16 1.30755e+14 1.42779e+14 0.00381571 0.00171814 1.90581e+06 4.47982e+09 12 0.0205997
1.5 7 0.0372704 518.396 907.237 511.981 6.41448 0.0390269 2.23245e+16 1.30602e+14 1.42613e+14 0.00381569 0.00172088 2.28778e+06 4.47982e+09 12 0.0215705
1.5 8 0.0390269 517.922 903.636 511.508 6.41448 0.0408662 2.22973e+16 1.30442e+14 1.4244e+14 0.00381567 0.00172373 2.70494e+06 4.47982e+09 12 0.0225871
1.5 9 0.0408662 517.427 899.903 511.012 6.41448 0.0427921 2.22687e+16 1.30276e+14 1.4226e+14 0.00381565 0.00172668 3.16045e+06 4.47982e+09 12 0.0236516
1.5 10 0.0427921 516.909 896.034 510.494 6.41448 0.0448088 2.22389e+16 1.30101e+14 1.4207e+14 0.00381564 0.00172974 3.65777e+06 4.47982e+09 12 0.0247663
1.5 11 0.0448088 516.367 892.026 509.952 6.41448 0.0469206 2.22077e+16 1.29918e+14 1.41872e+14 0.00381562 0.00173291 4.20062e+06 4.47982e+09 12 0.0259335
1.5 12 0.0469206 515.8 887.875 509.386 6.41448 0.0491319 2.2175e+16 1.29727e+14 1.41666e+14 0.0038156 0.00173619 4.79308e+06 4.47982e+09 12 0.0271557
1.5 13 0.0491319 515.207 883.578 508.793 6.41448 0.0514474 2.21409e+16 1.29528e+14 1.41449e+14 0.00381557 0.00173958 5.43956e+06 4.47982e+09 12 0.0284355
1.5 14 0.0514474 514.587 879.131 508.172 6.41448 0.0538721 2.21053e+16 1.29319e+14 1.41223e+14 0.00381555 0.00174309 6.14483e+06 4.47982e+09 12 0.0297756
1.5 15 0.0538721 513.938 874.531 507.524 6.41448 0.056411 2.2068e+16 1.29101e+14 1.40987e+14 0.00381553 0.00174672 6.91411e+06 4.47982e+09 12 0.0311789
1.5 16 0.056411 513.26 869.775 506.846 6.41448 0.0590696 2.2029e+16 1.28873e+14 1.4074e+14 0.0038155 0.00175047 7.75301e+06 4.47982e+09 12 0.0326483
1.5 17 0.0590696 512.551 864.859 506.137 6.41448 0.0618534 2.19882e+16 1.28635e+14 1.40481e+14 0.00381547 0.00175435 8.66766e+06 4.47982e+09 12 0.034187
1.5 18 0.0618534 511.809 859.78 505.395 6.41448 0.0647685 2.19457e+16 1.28386e+14 1.40211e+14 0.00381545 0.00175835 9.66465e+06 4.47982e+09 12 0.0357982
1.5 19 0.0647685 511.034 854.534 504.62 6.41448 0.0678209 2.19012e+16 1.28125e+14 1.39929e+14 0.00381542 0.00176248 1.07512e+07 4.47982e+09 12 0.0374853
1.5 20 0.0678209 510.223 849.12 503.809 6.41448 0.0710172 2.18547e+16 1.27853e+14 1.39634e+14 0.00381539 0.00176674 1.1935e+07 4.47982e+09 12 0.0392519
1.5 21 0.0710172 509.376 843.533 502.961 6.41448 0.0743642 2.18061e+16 1.27569e+14 1.39326e+14 0.00381536 0.00177113 1.32244e+07 4.47982e+09 12 0.0411018
1.5 22 0.0743642 508.49 837.772 502.076 6.41448 0.0778689 2.17553e+16 1.27272e+14 1.39005e+14 0.00381532 0.00177566 1.46286e+07 4.47982e+09 12 0.0430389
1.5 23 0.0778689 507.564 831.832 501.15 6.41448 0.0815387 2.17023e+16 1.26962e+14 1.38668e+14 0.00381529 0.00178032 1.61574e+07 4.47982e+09 12 0.0450672
1.5 24 0.0815387 506.596 825.711 500.182 6.41448 0.0853815 2.16469e+16 1.26638e+14 1.38317e+14 0.00381525 0.00178513 1.78213e+07 4.47982e+09 12 0.0471912
1.5 25 0.0853815 505.585 819.408 499.17 6.41448 0.0894054 2.15891e+16 1.26299e+14 1.3795e+14 0.00381521 0.00179007 1.96319e+07 4.47982e+09 12 0.0494152
1.5 26 0.0894054 504.528 812.918 498.113 6.41448 0.0936189 2.15286e+16 1.25946e+14 1.37567e+14 0.00381517 0.00179516 2.16014e+07 4.47982e+09 12 0.0517441
1.5 27 0.0936189 503.424 806.24 497.009 6.41448 0.0980311 2.14656e+16 1.25577e+14 1.37167e+14 0.00381513 0.00180038 2.37431e+07 4.47982e+09 12 0.0541827
1.5 28 0.0980311 502.27 799.371 495.855 6.41448 0.102651 2.13997e+16 1.25192e+14 1.3675e+14 0.00381508 0.00180576 2.60715e+07 4.47982e+09 12 0.0567363
1.5 29 0.102651 501.064 792.309 494.65 6.41448 0.107489 2.1331e+16 1.2479e+14 1.36314e+14 0.00381504 0.00181128 2.8602e+07 4.47982e+09 12 0.0594102
